3.40E+01,1.59E-10
0.00E+00,-3.06E-11
-6.94E-04,-6.80E-12
3.71E+01,-4.62E-12
3.71E+01,3.05E-10
3.71E+01,2.99E-10
3.71E+01,2.94E-10
3.71E+01,2.89E-10
3.71E+01,2.85E-10
3.71E+01,2.81E-10
3.71E+01,2.79E-10
3.71E+01,2.75E-10
3.72E+01,2.73E-10
3.72E+01,2.72E-10
3.72E+01,2.67E-10
3.72E+01,2.69E-10
3.72E+01,2.65E-10
3.72E+01,2.64E-10
3.72E+01,2.63E-10
3.72E+01,2.62E-10
3.72E+01,2.60E-10
3.72E+01,2.57E-10
3.73E+01,2.57E-10
3.73E+01,2.57E-10
3.73E+01,2.54E-10
3.73E+01,2.52E-10
3.73E+01,2.52E-10
3.73E+01,2.50E-10
3.73E+01,2.49E-10
3.73E+01,2.47E-10
3.73E+01,2.46E-10
3.73E+01,2.45E-10
3.74E+01,2.43E-10
3.74E+01,2.41E-10
3.74E+01,2.40E-10
3.74E+01,2.38E-10
3.74E+01,2.37E-10
3.74E+01,2.35E-10
3.74E+01,2.34E-10
3.74E+01,2.33E-10
3.74E+01,2.30E-10
3.74E+01,2.29E-10
3.75E+01,2.27E-10
3.75E+01,2.24E-10
3.75E+01,2.24E-10
3.75E+01,2.19E-10
3.75E+01,2.12E-10
3.75E+01,2.19E-10
3.75E+01,2.18E-10
3.75E+01,2.17E-10
3.75E+01,2.15E-10
3.75E+01,2.14E-10
3.76E+01,2.13E-10
3.76E+01,2.11E-10
3.76E+01,2.10E-10
3.76E+01,2.09E-10
3.76E+01,2.07E-10
3.76E+01,2.06E-10
3.76E+01,2.04E-10
3.76E+01,2.04E-10
3.76E+01,2.03E-10
3.76E+01,2.01E-10
3.77E+01,1.99E-10
3.77E+01,1.99E-10
3.77E+01,1.97E-10
3.77E+01,1.97E-10
3.77E+01,1.95E-10
3.77E+01,1.94E-10
3.77E+01,1.94E-10
3.77E+01,1.93E-10
3.77E+01,1.92E-10
3.77E+01,1.91E-10
3.78E+01,1.91E-10
3.78E+01,1.90E-10
3.78E+01,1.89E-10
3.78E+01,1.88E-10
3.78E+01,1.88E-10
3.78E+01,1.86E-10
3.78E+01,1.85E-10
3.78E+01,1.85E-10
3.78E+01,1.84E-10
3.78E+01,1.83E-10
3.79E+01,1.82E-10
3.79E+01,1.82E-10
3.79E+01,1.80E-10
3.79E+01,1.80E-10
3.79E+01,1.79E-10
3.79E+01,1.79E-10
3.79E+01,1.77E-10
3.79E+01,1.77E-10
3.79E+01,1.76E-10
3.79E+01,1.76E-10
3.80E+01,1.75E-10
3.80E+01,1.75E-10
3.80E+01,1.75E-10
3.80E+01,1.75E-10
3.80E+01,1.74E-10
3.80E+01,1.74E-10
3.80E+01,1.74E-10
3.80E+01,1.73E-10
3.80E+01,1.72E-10
3.80E+01,1.72E-10
3.81E+01,1.72E-10
3.81E+01,1.71E-10
3.81E+01,1.70E-10
3.81E+01,1.70E-10
3.81E+01,1.70E-10
3.81E+01,1.69E-10
3.81E+01,1.68E-10
3.81E+01,1.68E-10
3.81E+01,1.68E-10
3.81E+01,1.68E-10
3.82E+01,1.67E-10
3.82E+01,1.66E-10
3.82E+01,1.66E-10
3.82E+01,1.68E-10
3.82E+01,1.68E-10
3.82E+01,1.68E-10
3.82E+01,1.68E-10
3.82E+01,1.66E-10
3.82E+01,1.67E-10
3.82E+01,1.67E-10
3.83E+01,1.65E-10
3.83E+01,1.64E-10
3.83E+01,1.62E-10
3.83E+01,1.61E-10
3.83E+01,1.61E-10
3.83E+01,1.60E-10
3.83E+01,1.60E-10
3.83E+01,1.61E-10
3.83E+01,1.59E-10
3.83E+01,1.63E-10
3.84E+01,1.60E-10
3.84E+01,1.59E-10
3.84E+01,1.61E-10
3.84E+01,1.61E-10
3.84E+01,1.60E-10
3.84E+01,1.60E-10
3.84E+01,1.60E-10
3.84E+01,1.61E-10
3.84E+01,1.62E-10
3.84E+01,1.61E-10
3.85E+01,1.62E-10
3.85E+01,1.62E-10
3.85E+01,1.63E-10
3.85E+01,1.63E-10
3.85E+01,1.63E-10
3.85E+01,1.64E-10
3.85E+01,1.62E-10
3.85E+01,1.63E-10
3.85E+01,1.64E-10
3.85E+01,1.63E-10
3.86E+01,1.65E-10
3.86E+01,1.64E-10
3.86E+01,1.64E-10
3.86E+01,1.65E-10
3.86E+01,1.64E-10
3.86E+01,1.65E-10
3.86E+01,1.64E-10
3.86E+01,1.66E-10
3.86E+01,1.67E-10
3.86E+01,1.68E-10
3.87E+01,1.67E-10
3.87E+01,1.69E-10
3.87E+01,1.69E-10
3.87E+01,1.69E-10
3.87E+01,1.70E-10
3.87E+01,1.71E-10
3.87E+01,1.72E-10
3.87E+01,1.71E-10
3.87E+01,1.71E-10
3.87E+01,1.73E-10
3.88E+01,1.72E-10
3.88E+01,1.73E-10
3.88E+01,1.74E-10
3.88E+01,1.74E-10
3.88E+01,1.75E-10
3.88E+01,1.76E-10
3.88E+01,1.78E-10
3.88E+01,1.78E-10
3.88E+01,1.80E-10
3.88E+01,1.81E-10
3.89E+01,1.83E-10
3.89E+01,1.83E-10
3.89E+01,1.84E-10
3.89E+01,1.84E-10
3.89E+01,1.87E-10
3.89E+01,1.87E-10
3.89E+01,1.88E-10
3.89E+01,1.89E-10
3.89E+01,1.89E-10
3.89E+01,1.90E-10
3.90E+01,1.91E-10
3.90E+01,1.92E-10
3.90E+01,1.94E-10
3.90E+01,1.94E-10
3.90E+01,1.95E-10
3.90E+01,1.95E-10
3.90E+01,1.96E-10
3.90E+01,1.97E-10
3.90E+01,1.98E-10
3.90E+01,1.99E-10
3.91E+01,2.00E-10
3.91E+01,2.01E-10
3.91E+01,2.02E-10
3.91E+01,2.04E-10
3.91E+01,2.04E-10
3.91E+01,2.04E-10
3.91E+01,2.05E-10
3.91E+01,2.09E-10
3.91E+01,2.07E-10
3.91E+01,2.10E-10
3.92E+01,2.10E-10
3.92E+01,2.11E-10
3.92E+01,2.12E-10
3.92E+01,2.13E-10
3.92E+01,2.14E-10
3.92E+01,2.15E-10
3.92E+01,2.16E-10
3.92E+01,2.17E-10
3.92E+01,2.17E-10
3.92E+01,2.18E-10
3.93E+01,2.20E-10
3.93E+01,2.20E-10
3.93E+01,2.21E-10
3.93E+01,2.23E-10
3.93E+01,2.23E-10
3.93E+01,2.25E-10
3.93E+01,2.26E-10
3.93E+01,2.27E-10
3.93E+01,2.29E-10
3.93E+01,2.30E-10
3.94E+01,2.32E-10
3.94E+01,2.33E-10
3.94E+01,2.34E-10
3.94E+01,2.35E-10
3.94E+01,2.37E-10
3.94E+01,2.38E-10
3.94E+01,2.39E-10
3.94E+01,2.40E-10
3.94E+01,2.41E-10
3.94E+01,2.43E-10
3.95E+01,2.44E-10
3.95E+01,2.46E-10
3.95E+01,2.47E-10
3.95E+01,2.48E-10
3.95E+01,2.49E-10
3.95E+01,2.51E-10
3.95E+01,2.53E-10
3.95E+01,2.54E-10
3.95E+01,2.55E-10
